,positions,labels,type
10,"[-1.24870947e-01 -1.34057960e+00 -3.13068015e-01 -6.39755723e-02
 -5.67085183e-01 -1.11418477e-01  1.07251074e-02  2.04751188e-01
  4.44320583e-02  1.31645648e-03  7.21388559e-01  7.04883270e-02
 -5.43145324e-01 -3.48660745e-02 -8.77454721e-02 -8.03477484e-01
 -4.56918622e-01 -6.83995306e-01 -9.27755674e-01 -2.62071215e-01
 -1.38211314e+00 -9.92425929e-01 -1.77568030e-01 -1.60370714e+00
  4.55715457e-01 -8.21678825e-02 -9.40446117e-02  5.75926614e-01
 -5.23153528e-01 -7.37192916e-01  4.80675111e-01 -4.28504076e-01
 -1.30646914e+00  4.46668670e-01 -2.43785559e-01 -1.49325555e+00
 -3.09416409e-01 -1.28928272e+00 -3.61290083e-01 -3.68642896e-01
 -6.43972905e-01 -1.79338977e+00 -4.25566622e-01 -2.14453832e-01
 -2.77081429e+00 -3.57024751e-01 -2.09426151e-02 -3.15775610e+00
  1.38890388e-01 -1.25818112e+00 -4.23443063e-01  4.68753779e-01
 -3.46570932e-01 -1.66049630e+00  3.94092287e-01 -1.43453301e+00
 -2.04433738e+00  3.81324319e-01 -9.28979793e-01 -2.13965096e+00
 -1.03829468e-02  1.19602333e-02  1.33466617e-02 -1.00169851e+00
 -1.18228025e-01 -1.83401670e+00 -1.08575864e+00 -1.27922223e-01
 -1.63114850e+00  4.10252591e-01 -2.09525169e-01 -1.58705177e+00
  5.19026912e-01 -1.12423707e-01 -1.48073861e+00]",1,Rch_Fwr_Bck_LnFwr_R
11,"[-1.23654632e-01 -1.34037655e+00 -3.14331409e-01 -6.38306463e-02
 -5.66282392e-01 -1.13077423e-01  9.82996534e-03  2.06478732e-01
  4.09283289e-02  3.02609547e-04  7.23658013e-01  6.53400397e-02
 -5.42904257e-01 -3.44196130e-02 -8.99329152e-02 -8.04087364e-01
 -4.57292478e-01 -6.85025091e-01 -9.39161793e-01 -2.63123882e-01
 -1.37832768e+00 -9.95656675e-01 -1.77515806e-01 -1.60681867e+00
  4.55944079e-01 -8.17458489e-02 -9.78214297e-02  5.75223447e-01
 -5.24324421e-01 -7.39885413e-01  4.80195416e-01 -4.31342118e-01
 -1.30941084e+00  4.48481509e-01 -2.40933475e-01 -1.49967477e+00
 -3.08142289e-01 -1.28922941e+00 -3.62402101e-01 -3.68182228e-01
 -6.43844466e-01 -1.79433276e+00 -4.25646440e-01 -2.14362211e-01
 -2.77143224e+00 -3.57617761e-01 -2.12721857e-02 -3.15864759e+00
  1.40149387e-01 -1.25757878e+00 -4.25187034e-01  4.70144437e-01
 -3.45798532e-01 -1.66195862e+00  3.97246090e-01 -1.43672552e+00
 -2.04046059e+00  3.83985993e-01 -9.31462622e-01 -2.13978569e+00
 -1.10071590e-02  1.34211173e-02  1.04293108e-02 -1.03639094e+00
 -1.20321004e-01 -1.81996600e+00 -1.08740252e+00 -1.72618355e-01
 -1.57380843e+00  4.17378247e-01 -2.08917051e-01 -1.59462562e+00
  4.36639849e-01 -1.09705684e-01 -1.48276875e+00]",1,Rch_Fwr_Bck_LnFwr_R
12,"[-1.21274992e-01 -1.34023004e+00 -3.18782408e-01 -6.31106762e-02
 -5.64354011e-01 -1.18870635e-01  9.14461642e-03  2.10323363e-01
  3.21984686e-02 -6.57173828e-04  7.27663004e-01  5.45784879e-02
 -5.42419602e-01 -3.36555442e-02 -9.38685194e-02 -8.03543101e-01
 -4.96921291e-01 -6.54679441e-01 -9.42272115e-01 -2.79377100e-01
 -1.33244685e+00 -9.81815385e-01 -1.83967308e-01 -1.59136144e+00
  4.56426596e-01 -8.09347197e-02 -1.02291806e-01  5.75670488e-01
 -5.24167081e-01 -7.44415944e-01  4.83723545e-01 -4.34078267e-01
 -1.31523114e+00  4.56741588e-01 -2.40662098e-01 -1.51235203e+00
 -3.05620886e-01 -1.28956449e+00 -3.66549108e-01 -3.67638043e-01
 -6.43107343e-01 -1.79885125e+00 -4.26454310e-01 -2.12976756e-01
 -2.77599925e+00 -3.58634810e-01 -2.06763594e-02 -3.16382135e+00
  1.42514983e-01 -1.25642186e+00 -4.30524719e-01  4.77406202e-01
 -3.41405463e-01 -1.66463688e+00  4.06320782e-01 -1.44131389e+00
 -2.02697726e+00  3.91160551e-01 -9.36646996e-01 -2.13349901e+00
 -1.13884364e-02  1.67769815e-02  2.54534268e-03 -1.01010874e+00
 -1.32787169e-01 -1.81603614e+00 -1.06118689e+00 -1.33696203e-01
 -1.59740826e+00  4.24817893e-01 -2.06471387e-01 -1.61117334e+00
  4.85613319e-01 -9.76652772e-02 -1.50038754e+00]",1,Rch_Fwr_Bck_LnFwr_R
13,"[-1.19936053e-01 -1.34085110e+00 -3.18914062e-01 -6.23121644e-02
 -5.64052860e-01 -1.21248040e-01  9.37542334e-03  2.12140007e-01
  2.35388372e-02 -2.80696127e-04  7.31292867e-01  4.21795651e-02
 -5.42049273e-01 -3.28537512e-02 -9.69703331e-02 -8.04895635e-01
 -4.85774821e-01 -6.66699945e-01 -9.32673326e-01 -3.01482116e-01
 -1.30854856e+00 -9.84937419e-01 -1.84293805e-01 -1.59368920e+00
  4.56783101e-01 -8.02578914e-02 -1.06283651e-01  5.76642455e-01
 -5.23041872e-01 -7.48992838e-01  4.84947806e-01 -4.36294017e-01
 -1.32053054e+00  4.58705868e-01 -2.36142443e-01 -1.52469988e+00
 -3.04170432e-01 -1.29035913e+00 -3.66575754e-01 -3.67158919e-01
 -6.44677006e-01 -1.79977984e+00 -4.26623114e-01 -2.15187163e-01
 -2.77733317e+00 -3.59185976e-01 -2.44209974e-02 -3.16600666e+00
  1.43748169e-01 -1.25675287e+00 -4.30866546e-01  4.79420945e-01
 -3.41664941e-01 -1.66540643e+00  4.09734513e-01 -1.44171060e+00
 -2.02743579e+00  3.94258867e-01 -9.37024019e-01 -2.13658141e+00
 -1.09932217e-02  1.81638534e-02 -4.14785918e-03 -1.04321115e+00
 -1.35551359e-01 -1.79723006e+00 -1.07792964e+00 -1.80814089e-01
 -1.56814854e+00  4.28511115e-01 -2.01718523e-01 -1.62163148e+00
  5.34452762e-01 -1.39605503e-01 -1.47338819e+00]",1,Rch_Fwr_Bck_LnFwr_R
14,"[-1.17790722e-01 -1.34224679e+00 -3.16483602e-01 -6.18800992e-02
 -5.64155169e-01 -1.22422017e-01  8.99923233e-03  2.13375464e-01
  1.40226169e-02  5.90762072e-05  7.34338601e-01  2.25579275e-02
 -5.41778754e-01 -3.21878585e-02 -1.00159472e-01 -8.05368138e-01
 -4.85134220e-01 -6.69526273e-01 -9.31093712e-01 -3.04794121e-01
 -1.30539178e+00 -9.91423653e-01 -1.77868732e-01 -1.60204357e+00
  4.57054071e-01 -7.91594045e-02 -1.11413860e-01  5.77597758e-01
 -5.21543335e-01 -7.54378925e-01  4.98271992e-01 -4.29175054e-01
 -1.32716487e+00  4.62866724e-01 -2.35668371e-01 -1.54108248e+00
 -3.02165140e-01 -1.29083210e+00 -3.65949080e-01 -3.65874663e-01
 -6.45041714e-01 -1.79918044e+00 -4.25812656e-01 -2.15569770e-01
 -2.77653657e+00 -3.59155028e-01 -2.69982097e-02 -3.16618803e+00
  1.45913674e-01 -1.25955870e+00 -4.25482899e-01  4.80906050e-01
 -3.44735163e-01 -1.66052298e+00  4.14682577e-01 -1.44229254e+00
 -2.02373893e+00  3.99074001e-01 -9.37893319e-01 -2.13660985e+00
 -1.10767851e-02  1.89306566e-02 -1.09676833e-02 -1.03727994e+00
 -1.27272850e-01 -1.80754332e+00 -1.05726923e+00 -1.12411260e-01
 -1.59139462e+00  4.29778821e-01 -1.98306187e-01 -1.63820855e+00
  4.75592908e-01 -9.16482323e-02 -1.51891319e+00]",1,Rch_Fwr_Bck_LnFwr_R
15,"[-1.16301938e-01 -1.34435545e+00 -3.14113161e-01 -6.07988544e-02
 -5.64930675e-01 -1.24980712e-01  1.13491565e-02  2.13796202e-01
  5.67828445e-04  1.23149926e-03  7.36999029e-01 -2.99360740e-03
 -5.41009696e-01 -3.11521070e-02 -1.04852578e-01 -8.05747416e-01
 -4.84989708e-01 -6.73052048e-01 -9.09490633e-01 -2.61384507e-01
 -1.36987777e+00 -9.92955012e-01 -1.77124179e-01 -1.60344489e+00
  4.57796161e-01 -7.83939645e-02 -1.17305168e-01  5.78754981e-01
 -5.16853546e-01 -7.63389859e-01  5.02150719e-01 -4.26003386e-01
 -1.33695880e+00  4.61024104e-01 -2.28046448e-01 -1.55932715e+00
 -3.00676182e-01 -1.29195148e+00 -3.65106778e-01 -3.64441942e-01
 -6.47605706e-01 -1.79943773e+00 -4.24396188e-01 -2.19259316e-01
 -2.77732124e+00 -3.58242481e-01 -3.35114640e-02 -3.16822817e+00
  1.47113180e-01 -1.26268606e+00 -4.21396864e-01  4.82903317e-01
 -3.47835659e-01 -1.65672368e+00  4.20299697e-01 -1.44353223e+00
 -2.02003544e+00  4.09645294e-01 -9.38704314e-01 -2.13648850e+00
 -9.14057123e-03  1.89522770e-02 -2.13971216e-02 -1.04464523e+00
 -1.29928014e-01 -1.80284352e+00 -1.06028403e+00 -1.20876001e-01
 -1.59143629e+00  4.28813254e-01 -1.88363551e-01 -1.65487954e+00
  5.44170089e-01 -8.80872280e-02 -1.54758930e+00]",1,Rch_Fwr_Bck_LnFwr_R
16,"[-0.11610316 -1.34565485 -0.31248994 -0.05898347 -0.56557763 -0.13282637
  0.01749431  0.21583717 -0.02849213  0.00424009  0.73499176 -0.04726055
 -0.54017195 -0.02989792 -0.11184493 -0.80573282 -0.48579166 -0.67763472
 -0.90960248 -0.26069504 -1.37341077 -0.99342413 -0.17761439 -1.60322873
  0.45866163 -0.07528077 -0.12833346  0.57844056 -0.49860826 -0.78555121
  0.46446885 -0.23102733 -1.51229934  0.44134199 -0.1862226  -1.63607627
 -0.30021373 -1.29253811 -0.36429651 -0.36532549 -0.65153511 -1.80000966
 -0.42620495 -0.22555282 -2.77880416 -0.3617183  -0.04552897 -3.17146998
  0.14686254 -1.26447767 -0.41925027  0.48401987 -0.34915951 -1.65381218
  0.33701674 -1.71480738 -1.82455316  0.36730491 -1.21624044 -1.98429826
 -0.00439041  0.02018414 -0.04497022 -1.05392447 -0.12684522 -1.79364321
 -1.07222103 -0.19669126 -1.52686295  0.40788957 -0.28125329 -1.82851526
  0.41327496 -0.04849348 -1.6503368 ]",1,Rch_Fwr_Bck_LnFwr_R
17,"[-1.25142235e-01 -1.34973571e+00 -3.11231107e-01 -6.32416676e-02
 -5.68823712e-01 -1.50487020e-01  2.24939185e-02  2.12247525e-01
 -7.18397491e-02  4.76268751e-03  7.22910965e-01 -1.14534542e-01
 -5.39658026e-01 -2.44717582e-02 -1.35042981e-01 -8.08352065e-01
 -4.92547739e-01 -6.89013953e-01 -9.11839300e-01 -2.58918148e-01
 -1.37834068e+00 -9.94122676e-01 -1.77693938e-01 -1.60705695e+00
  4.59138895e-01 -7.21023872e-02 -1.46706337e-01  5.42345738e-01
 -4.30876872e-01 -6.05736151e-01  5.41902850e-01 -4.00959749e-01
 -1.22835373e+00  4.50240558e-01 -1.59164478e-01 -1.67225779e+00
 -3.07909781e-01 -1.29468717e+00 -3.63730532e-01 -4.30429784e-01
 -7.14947406e-01 -1.82226772e+00 -5.30766138e-01 -3.31620386e-01
 -2.81641722e+00 -4.67286934e-01 -1.62149134e-01 -3.20993859e+00
  1.36888704e-01 -1.27034644e+00 -4.17765254e-01  4.82584968e-01
 -3.53135787e-01 -1.65028651e+00  3.33732205e-01 -1.72010131e+00
 -1.81659351e+00  3.74834062e-01 -1.22205129e+00 -1.97936082e+00
 -2.53731162e-03  1.67567061e-02 -8.20847212e-02 -1.04832688e+00
 -1.27339945e-01 -1.79982249e+00 -1.06447198e+00 -1.17982635e-01
 -1.58342265e+00  4.22309542e-01 -2.23381304e-01 -1.89209146e+00
  4.06987059e-01 -2.93674704e-02 -1.67619864e+00]",1,Rch_Fwr_Bck_LnFwr_R
18,"[-1.34796688e-01 -1.35318719e+00 -3.11556412e-01 -6.65821159e-02
 -5.71429727e-01 -1.65211151e-01  2.64078037e-02  2.10581393e-01
 -9.40078331e-02  3.68884543e-03  7.19849572e-01 -1.40933547e-01
 -5.39541987e-01 -2.53538230e-02 -1.37319909e-01 -8.06954267e-01
 -4.91206232e-01 -6.94272329e-01 -9.19339541e-01 -2.57261340e-01
 -1.38271989e+00 -9.95964540e-01 -1.78273182e-01 -1.60987479e+00
  4.59182315e-01 -6.99800564e-02 -1.60947604e-01  5.46796720e-01
 -4.39808250e-01 -8.40742591e-01  6.27387844e-01 -5.50321007e-01
 -1.61091128e+00  4.58423925e-01 -2.87358436e-01 -1.73967391e+00
 -3.16375201e-01 -1.29601523e+00 -3.63761628e-01 -4.41398512e-01
 -7.33447399e-01 -1.82889086e+00 -5.43428982e-01 -3.62121454e-01
 -2.82751517e+00 -4.84094601e-01 -1.97017035e-01 -3.22165042e+00
  1.26357759e-01 -1.27577358e+00 -4.18842559e-01  4.77358538e-01
 -3.55041973e-01 -1.64755044e+00  3.28533868e-01 -1.72346188e+00
 -1.79494270e+00  3.71605174e-01 -1.22705898e+00 -1.96367373e+00
 -4.20369186e-04  1.48575870e-02 -1.03092285e-01 -1.02890766e+00
 -1.29728403e-01 -1.82023193e+00 -1.07801852e+00 -1.17352487e-01
 -1.61661252e+00  4.07338239e-01 -1.45088737e-01 -1.84869469e+00
  5.14869676e-01 -3.26840075e-02 -1.73732459e+00]",1,Rch_Fwr_Bck_LnFwr_R
19,"[-1.44606122e-01 -1.35920542e+00 -3.20868828e-01 -7.03839268e-02
 -5.73535390e-01 -1.88433014e-01  2.94873709e-02  2.11155407e-01
 -1.18696416e-01  5.15413063e-03  7.17889413e-01 -1.78485709e-01
 -5.42718184e-01 -2.50190983e-02 -1.60554144e-01 -8.13996031e-01
 -5.14932154e-01 -6.97975962e-01 -9.26346192e-01 -2.59399433e-01
 -1.39090576e+00 -1.00202344e+00 -1.79218090e-01 -1.61881264e+00
  4.55204413e-01 -4.53246636e-02 -2.21694743e-01  5.48975716e-01
 -4.17570808e-01 -9.22381149e-01  6.31825038e-01 -5.54526325e-01
 -1.64495959e+00  4.48972766e-01 -2.54823243e-01 -1.80552064e+00
 -3.26674730e-01 -1.30223755e+00 -3.69153455e-01 -4.72990361e-01
 -7.73269314e-01 -1.85390097e+00 -5.89684933e-01 -4.25556671e-01
 -2.86549516e+00 -5.43926351e-01 -2.62967869e-01 -3.26082571e+00
  1.17410460e-01 -1.27993453e+00 -4.35326600e-01  4.61770544e-01
 -3.52899394e-01 -1.67281741e+00  3.61163091e-01 -1.44371346e+00
 -1.98633901e+00  3.97559195e-01 -9.36817488e-01 -2.12178288e+00
  1.15484602e-03  1.48481811e-02 -1.27820062e-01 -1.03062046e+00
 -1.25543993e-01 -1.83586146e+00 -1.09033205e+00 -1.73166493e-01
 -1.59044967e+00  4.26313657e-01 -1.07177229e-01 -1.87060363e+00
  5.02339016e-01 -1.00030919e-02 -1.80521694e+00]",1,Rch_Fwr_Bck_LnFwr_R
20,"[-0.14643765 -1.35870137 -0.32220095 -0.07016122 -0.57340026 -0.20218164
  0.03281334  0.21070628 -0.14564706  0.00579827  0.71074849 -0.2197949
 -0.54255471 -0.02539089 -0.16082094 -0.8127835  -0.51577668 -0.69798275
 -0.92835259 -0.25984418 -1.39098977 -1.00160583 -0.17898836 -1.62005052
  0.45537187 -0.04650135 -0.22162296  0.55301952 -0.39295657 -0.93569885
  0.62482324 -0.54862472 -1.65181851  0.44108502 -0.21091418 -1.83078842
 -0.3292086  -1.30202869 -0.368491   -0.49074362 -0.77990881 -1.85333127
 -0.61792726 -0.43702539 -2.86460683 -0.57259674 -0.27982597 -3.26087725
  0.11584703 -1.27873813 -0.44026561  0.45274411 -0.34939792 -1.67750825
  0.35903654 -1.4419508  -1.98449554  0.39646364 -0.93518073 -2.12061755
  0.00372216  0.01458263 -0.15131576 -1.04916193 -0.13113708 -1.81885072
 -1.10838488 -0.06411859 -1.74615304  0.3914761  -0.08327967 -1.93730014
  0.50881569  0.01736399 -1.83649812]",1,Rch_Fwr_Bck_LnFwr_R
21,"[-0.14809126 -1.35795789 -0.3231473  -0.07022118 -0.5734147  -0.21632471
  0.03487687  0.20993961 -0.17418775  0.00397157  0.70501713 -0.25827036
 -0.54258014 -0.02569518 -0.16147498 -0.81228226 -0.5163861  -0.69793731
 -0.92814153 -0.25984764 -1.39024257 -1.00283159 -0.17927361 -1.62031985
  0.45526029 -0.04749784 -0.22343564  0.54582478 -0.38045991 -0.94478105
  0.61468326 -0.54053238 -1.66089442  0.43294436 -0.16778892 -1.88294398
 -0.33133309 -1.30179983 -0.36734505 -0.5001325  -0.78901129 -1.85352994
 -0.63228353 -0.45268924 -2.86543138 -0.58775295 -0.3011531  -3.26258747
  0.11412391 -1.27715391 -0.44452318  0.4464714  -0.34607108 -1.68061349
  0.35649806 -1.43783427 -1.98114454  0.396053   -0.93179436 -2.1202056
  0.00529785  0.0139953  -0.17620816 -1.03784463 -0.1331248  -1.82905043
 -1.06952153 -0.10798991 -1.61700155  0.39975935 -0.04662382 -1.98344352
  0.50252652  0.041382   -1.8816261 ]",1,Rch_Fwr_Bck_LnFwr_R
22,"[-0.15137995 -1.36906771 -0.32874393 -0.06983511 -0.57847768 -0.23757339
  0.03948713  0.20968034 -0.2100277   0.00395493  0.70279018 -0.30756022
 -0.55051369 -0.02551091 -0.19844258 -0.8279535  -0.53572044 -0.71966554
 -0.93781489 -0.26371608 -1.40282783 -1.01284883 -0.17738219 -1.63276748
  0.43873502 -0.01917302 -0.34454808  0.53140549 -0.3789379  -1.00648051
  0.56277702 -0.52571008 -1.68402364  0.40586603 -0.15564269 -1.99921642
 -0.33575357 -1.31361472 -0.37001373 -0.51269359 -0.81001226 -1.87299731
 -0.65053272 -0.48033002 -2.8960835  -0.63300543 -0.33226511 -3.29407894
  0.11262217 -1.28438561 -0.45872696  0.44433491 -0.34114744 -1.70374855
  0.35453443 -1.4429529  -1.99365828  0.39640308 -0.93327871 -2.13739035
  0.00885331  0.01257773 -0.2084492  -1.0662876  -0.13050563 -1.83061792
 -1.10022314 -0.197322   -1.56865544  0.38104174  0.02164658 -2.05405149
  0.50708517  0.04728614 -1.90913243]",1,Rch_Fwr_Bck_LnFwr_R
23,"[-1.52536254e-01 -1.36807441e+00 -3.29070285e-01 -7.03019882e-02
 -5.79519301e-01 -2.51417262e-01  3.93851974e-02  2.08117562e-01
 -2.40893402e-01  1.17323985e-03  6.93126278e-01 -3.52416660e-01
 -5.53820877e-01 -3.07761706e-02 -2.18851389e-01 -8.33164743e-01
 -5.44746669e-01 -7.32945308e-01 -9.36772241e-01 -2.64272022e-01
 -1.40377341e+00 -1.01356639e+00 -1.77463275e-01 -1.63241492e+00
  4.39071007e-01 -2.32959228e-02 -3.37635870e-01  5.11294095e-01
 -3.52509906e-01 -1.02348732e+00  5.54398144e-01 -5.23159331e-01
 -1.68361689e+00  4.05354394e-01 -1.37461291e-01 -2.04580406e+00
 -3.38704042e-01 -1.31402948e+00 -3.68000475e-01 -6.21578550e-01
 -8.44802669e-01 -1.86198975e+00 -8.32537261e-01 -5.39107860e-01
 -2.87750426e+00 -8.10292988e-01 -4.01026483e-01 -3.27587303e+00
  1.12125438e-01 -1.28305861e+00 -4.59668114e-01  4.38080085e-01
 -3.39113343e-01 -1.70352057e+00  3.49665759e-01 -1.43272122e+00
 -1.98666773e+00  3.91759655e-01 -9.25497856e-01 -2.13833142e+00
  8.71180703e-03  1.09805194e-02 -2.34863731e-01 -1.05069896e+00
 -1.29891750e-01 -1.84378588e+00 -1.11798963e+00 -1.65089679e-01
 -1.60914020e+00  3.69528620e-01 -5.00632912e-02 -2.18655450e+00
  3.28614829e-01  1.10967985e-01 -1.96150865e+00]",1,Rch_Fwr_Bck_LnFwr_R
24,"[-1.55027072e-01 -1.37742689e+00 -3.31560073e-01 -7.00110712e-02
 -5.86070500e-01 -2.69741141e-01  4.43114568e-02  2.05356167e-01
 -2.80325004e-01 -7.31128672e-04  6.87816819e-01 -4.02763746e-01
 -5.60294450e-01 -3.47839927e-02 -2.40603411e-01 -8.44407741e-01
 -5.57978090e-01 -7.48712615e-01 -9.42328406e-01 -2.65797133e-01
 -1.41391855e+00 -1.01950174e+00 -1.78885895e-01 -1.63871204e+00
  4.27762060e-01 -2.13073805e-02 -3.94104922e-01  5.01159777e-01
 -3.15284867e-01 -1.08287878e+00  4.72999150e-01 -1.59366853e-01
 -1.79054666e+00  3.93296267e-01 -5.11191268e-02 -2.08314809e+00
 -3.42529478e-01 -1.32383039e+00 -3.68319193e-01 -6.19919668e-01
 -8.58556198e-01 -1.87525121e+00 -8.27053329e-01 -5.55893913e-01
 -2.89912872e+00 -8.15447009e-01 -4.23437819e-01 -3.29935254e+00
  1.11119879e-01 -1.29169990e+00 -4.64419586e-01  4.39345178e-01
 -3.41332197e-01 -1.71569952e+00  1.98389254e-01 -1.71993148e+00
 -1.69580980e+00  2.81784223e-01 -1.23315927e+00 -1.91358964e+00
  1.23462627e-02  7.15218069e-03 -2.68854269e-01 -1.07957060e+00
 -1.27650725e-01 -1.83485152e+00 -1.11111675e+00 -1.84908570e-01
 -1.58618989e+00  3.68031997e-01 -8.16675043e-02 -2.29088399e+00
  3.73499548e-01  1.48075852e-01 -2.05233949e+00]",1,Rch_Fwr_Bck_LnFwr_R
25,"[-1.57110954e-01 -1.38131304e+00 -3.31833122e-01 -6.93718987e-02
 -5.91194579e-01 -2.87449510e-01  4.85879659e-02  2.00099553e-01
 -3.21084284e-01 -3.85718914e-03  6.74482381e-01 -4.58934857e-01
 -5.65892713e-01 -4.26508452e-02 -2.64278725e-01 -8.49845072e-01
 -5.64535855e-01 -7.56670035e-01 -9.45254671e-01 -2.67502194e-01
 -1.41824887e+00 -1.02030678e+00 -1.80002277e-01 -1.64466441e+00
  4.20303017e-01 -1.95478179e-02 -4.28242844e-01  5.02216450e-01
 -2.89345285e-01 -1.13547206e+00  4.70431744e-01 -1.73148644e-01
 -1.83736586e+00  3.96200830e-01 -3.49991456e-02 -2.14586273e+00
 -3.45134385e-01 -1.32842828e+00 -3.65618039e-01 -6.31284899e-01
 -8.77571708e-01 -1.87806774e+00 -8.44330551e-01 -5.85167125e-01
 -2.90495654e+00 -8.36817357e-01 -4.60597422e-01 -3.30614057e+00
  1.09651989e-01 -1.29529220e+00 -4.66165631e-01  4.40688491e-01
 -3.44302950e-01 -1.72007677e+00  1.84280568e-01 -1.72017724e+00
 -1.67771835e+00  1.60969884e-01 -1.23910098e+00 -1.90618873e+00
  1.56679090e-02  1.77877081e-03 -3.03797869e-01 -1.05150045e+00
 -1.23551754e-01 -1.86183725e+00 -1.05249434e+00 -6.53250087e-02
 -1.62742311e+00  3.65693778e-01 -5.91288858e-02 -2.35440934e+00
  3.62478572e-01  1.74529532e-01 -2.11992663e+00]",1,Rch_Fwr_Bck_LnFwr_R
26,"[-0.15690693 -1.38032125 -0.32902783 -0.06305527 -0.55402223 -0.33903341
  0.0554414   0.30719969 -0.46677826 -0.00879201  0.71561744 -0.54385919
 -0.56922999 -0.04820225 -0.27834377 -0.85153725 -0.57108046 -0.75468919
 -0.94454142 -0.26745012 -1.41997259 -1.02115942 -0.17878735 -1.64863257
  0.4156048  -0.01821297 -0.449227    0.50304331 -0.25709197 -1.20344446
  0.47295239 -0.15877766 -1.84638582  0.39669815 -0.01206496 -2.19844213
 -0.34659191 -1.32738218 -0.35454014 -0.59803539 -0.95051331 -1.684523
 -0.86219471 -0.63461702 -2.89335288 -0.85746444 -0.54131733 -3.29714714
  0.11103943 -1.29413304 -0.46582322  0.44324239 -0.34833815 -1.722441
  0.36311108 -1.37646094 -1.99001887  0.20380062 -0.92304415 -2.17211011
  0.02328673  0.09658361 -0.43388067 -0.98718272 -0.14072609 -1.91841616
 -1.08211077 -0.09093702 -1.7188575   0.36629367 -0.03583846 -2.40772632
  0.3714293   0.20421117 -2.1739979 ]",1,Rch_Fwr_Bck_LnFwr_R
27,"[-0.16400293 -1.38862437 -0.29596033 -0.06338189 -0.57127832 -0.33622891
  0.06084522  0.21321645 -0.44632174 -0.01383323  0.68568455 -0.59255036
 -0.57547456 -0.06482225 -0.31253351 -0.85446765 -0.57569311 -0.76076681
 -0.95292288 -0.26672848 -1.42531127 -1.02362949 -0.17952183 -1.65268367
  0.4112665  -0.01762107 -0.46782076  0.49964366 -0.24705468 -1.22107031
  0.4800631  -0.13848459 -1.87807433  0.39896052  0.01280193 -2.25399754
 -0.3537162  -1.33840117 -0.3104133  -0.64220856 -1.04712021 -1.65624919
 -0.94061569 -0.81223912 -2.87758605 -0.93445378 -0.72408167 -3.28262856
  0.10648858 -1.30039042 -0.4447122   0.44166568 -0.36139921 -1.71252593
  0.17089155 -1.72296769 -1.54403772  0.11775798 -1.26554358 -1.81181407
  0.02634448  0.01981989 -0.41332454 -1.06177069 -0.12316131 -1.86640038
 -1.1243392  -0.22308693 -1.56007488  0.36634874 -0.01574272 -2.46177247
  0.39615464  0.23473226 -2.25677424]",4,Rch_Fwr_Bck_LnFwr_R
28,"[-0.16476709 -1.39733448 -0.29758611 -0.0635313  -0.58646686 -0.34536891
  0.05852339  0.20204614 -0.45717622 -0.01828835  0.65561463 -0.63571921
 -0.58412508 -0.07772103 -0.33718595 -0.8601433  -0.57958182 -0.76765706
 -0.9605913  -0.26829695 -1.43470387 -1.03152529 -0.17928728 -1.66351918
  0.39374075 -0.01495721 -0.53678335  0.49220706 -0.22428008 -1.26354823
  0.48656608 -0.13076642 -1.91838036  0.39677377  0.02252715 -2.32033986
 -0.35444223 -1.34808178 -0.31036647 -0.62477112 -1.05742062 -1.66970804
 -0.90628468 -0.82337606 -2.90369132 -0.91321329 -0.73437327 -3.30847522
  0.10725148 -1.30809087 -0.44794365  0.44396998 -0.36369962 -1.72403658
  0.17216002 -1.73301332 -1.54965164  0.12013919 -1.27176607 -1.81749523
  0.0245588   0.00616136 -0.42327795 -1.07898054 -0.13509071 -1.86488275
 -1.12740626 -0.21913015 -1.57870545  0.36537251  0.00655792 -2.52920562
  0.37226679  0.2538495  -2.31288875]",4,Rch_Fwr_Bck_LnFwr_R
29,"[-0.16615481 -1.39406431 -0.29208319 -0.06215353 -0.59606034 -0.35116821
  0.06551573  0.18139171 -0.47859687 -0.0236061   0.61771553 -0.67667952
 -0.58753382 -0.09396822 -0.35769389 -0.8585334  -0.5759269  -0.77108763
 -0.96773181 -0.27850108 -1.43339546 -1.02814785 -0.18359975 -1.65890301
  0.38907136 -0.01389829 -0.55727126  0.51888558 -0.20185628 -1.24471875
  0.48703963 -0.1123056  -1.93860052  0.38206837  0.04985888 -2.35513423
 -0.354507   -1.34706376 -0.30134335 -0.64045644 -1.05870114 -1.65137611
 -0.93671317 -0.82659344 -2.87717811 -0.94393476 -0.74366821 -3.28071429
  0.10497341 -1.30372069 -0.44477737  0.44258385 -0.36419228 -1.71581405
  0.362725   -1.37234994 -1.87872087  0.21198882 -0.92620771 -2.0985109
  0.02983456 -0.01231666 -0.43917891 -1.04807563 -0.1335039  -1.88798908
 -1.11845563 -0.12714084 -1.67167367  0.35628302  0.03430247 -2.56938148
  0.36695808  0.2749409  -2.34952669]",4,Rch_Fwr_Bck_LnFwr_R
